timestamp,label,confidence
2026-04-27 09:25:18,kaden,52.75
2026-04-27 09:25:18,kaden,53.8
2026-04-27 09:25:18,kaden,55.95
2026-04-27 09:25:18,kaden,54.24
2026-04-27 09:25:18,kaden,54.85
2026-04-27 09:25:18,kaden,56.25
2026-04-27 09:25:18,kaden,56.17
2026-04-27 09:25:18,kaden,56.34
2026-04-27 09:25:18,kaden,56.21
2026-04-27 09:25:18,kaden,56.19
2026-04-27 09:25:18,kaden,56.11
2026-04-27 09:25:18,kaden,56.56
2026-04-27 09:25:18,kaden,54.97
2026-04-27 09:25:18,kaden,55.4
2026-04-27 09:25:18,kaden,53.68
2026-04-27 09:25:19,kaden,52.76
2026-04-27 09:25:19,kaden,52.52
2026-04-27 09:25:19,kaden,52.52
2026-04-27 09:25:19,kaden,52.01
2026-04-27 09:25:19,kaden,51.49
2026-04-27 09:25:19,kaden,50.52
2026-04-27 09:25:19,kaden,51.33
2026-04-27 09:25:19,kaden,50.77
2026-04-27 09:25:19,kaden,49.11
2026-04-27 09:25:19,kaden,48.86
2026-04-27 09:25:19,kaden,49.8
2026-04-27 09:25:19,kaden,50.27
2026-04-27 09:25:19,kaden,49.3
2026-04-27 09:25:19,kaden,48.74
2026-04-27 09:25:19,kaden,48.81
2026-04-27 09:25:19,kaden,48.05
2026-04-27 09:25:19,kaden,47.95
2026-04-27 09:25:20,kaden,47.88
2026-04-27 09:25:20,kaden,47.43
2026-04-27 09:25:20,kaden,47.55
2026-04-27 09:25:20,kaden,47.37
2026-04-27 09:25:20,kaden,46.16
2026-04-27 09:25:20,kaden,46.82
2026-04-27 09:25:20,kaden,46.81
2026-04-27 09:25:20,kaden,46.41
2026-04-27 09:25:20,kaden,45.36
2026-04-27 09:25:20,kaden,45.97
2026-04-27 09:25:20,kaden,45.07
2026-04-27 09:25:20,kaden,44.74
2026-04-27 09:25:20,kaden,45.02
2026-04-27 09:25:20,kaden,45.07
2026-04-27 09:25:20,kaden,44.53
2026-04-27 09:25:20,kaden,44.74
2026-04-27 09:25:20,kaden,46.0
2026-04-27 09:25:20,kaden,44.76
2026-04-27 09:25:21,kaden,43.54
2026-04-27 09:25:21,kaden,44.28
2026-04-27 09:25:21,kaden,43.3
2026-04-27 09:25:21,kaden,44.27
2026-04-27 09:25:21,kaden,43.51
2026-04-27 09:25:21,kaden,44.46
2026-04-27 09:25:21,kaden,43.69
2026-04-27 09:25:21,kaden,42.91
2026-04-27 09:25:21,kaden,45.66
2026-04-27 09:25:21,kaden,43.3
2026-04-27 09:25:21,kaden,44.43
2026-04-27 09:25:21,kaden,44.44
2026-04-27 09:25:21,kaden,43.84
2026-04-27 09:25:21,kaden,43.19
2026-04-27 09:25:21,kaden,43.42
2026-04-27 09:25:21,kaden,44.16
2026-04-27 09:25:21,kaden,43.36
2026-04-27 09:25:21,kaden,43.61
2026-04-27 09:25:21,kaden,42.82
2026-04-27 09:25:21,kaden,42.61
2026-04-27 09:25:21,kaden,42.73
2026-04-27 09:25:22,kaden,43.47
2026-04-27 09:25:22,kaden,42.33
2026-04-27 09:25:22,kaden,43.86
2026-04-27 09:25:22,kaden,42.62
2026-04-27 09:25:22,kaden,41.15
2026-04-27 09:25:22,kaden,42.38
2026-04-27 09:25:22,kaden,43.47
2026-04-27 09:25:22,kaden,42.78
2026-04-27 09:25:22,kaden,42.49
2026-04-27 09:25:22,kaden,41.4
2026-04-27 09:25:22,kaden,42.25
2026-04-27 09:25:22,kaden,42.1
2026-04-27 09:25:22,kaden,42.32
2026-04-27 09:25:22,kaden,41.76
2026-04-27 09:25:22,kaden,41.83
2026-04-27 09:25:22,kaden,42.53
2026-04-27 09:25:22,kaden,42.44
2026-04-27 09:25:22,kaden,41.92
2026-04-27 09:25:23,kaden,41.88
2026-04-27 09:25:23,kaden,42.23
2026-04-27 09:25:23,kaden,42.26
2026-04-27 09:25:23,kaden,41.97
2026-04-27 09:25:23,kaden,41.23
2026-04-27 09:25:23,kaden,41.51
2026-04-27 09:25:23,kaden,41.94
2026-04-27 09:25:23,kaden,41.18
2026-04-27 09:25:23,kaden,42.61
2026-04-27 09:25:23,kaden,41.06
2026-04-27 09:25:23,kaden,41.1
2026-04-27 09:25:23,kaden,41.3
2026-04-27 09:25:23,kaden,41.06
2026-04-27 09:25:23,kaden,41.33
2026-04-27 09:25:23,kaden,41.43
2026-04-27 09:25:23,kaden,40.24
2026-04-27 09:25:23,kaden,41.36
2026-04-27 09:25:24,kaden,41.24
2026-04-27 09:25:24,kaden,41.5
2026-04-27 09:25:24,kaden,41.82
2026-04-27 09:25:24,kaden,42.03
2026-04-27 09:25:24,kaden,40.32
2026-04-27 09:25:24,kaden,41.43
2026-04-27 09:25:24,kaden,41.08
2026-04-27 09:25:24,kaden,41.09
2026-04-27 09:25:24,kaden,41.31
2026-04-27 09:25:24,kaden,42.15
2026-04-27 09:25:24,kaden,41.44
2026-04-27 09:25:24,kaden,40.7
2026-04-27 09:25:24,kaden,41.37
2026-04-27 09:25:24,kaden,41.06
2026-04-27 09:25:24,kaden,41.77
2026-04-27 09:25:24,kaden,40.99
2026-04-27 09:25:24,kaden,41.06
2026-04-27 09:25:25,kaden,41.17
2026-04-27 09:25:25,kaden,41.28
2026-04-27 09:25:25,kaden,41.19
2026-04-27 09:25:25,kaden,41.06
2026-04-27 09:25:25,kaden,40.68
2026-04-27 09:25:25,kaden,41.55
2026-04-27 09:25:25,kaden,40.66
2026-04-27 09:25:25,kaden,40.85
2026-04-27 09:25:25,kaden,41.45
2026-04-27 09:25:25,kaden,41.93
2026-04-27 09:25:25,kaden,42.06
2026-04-27 09:25:25,kaden,41.82
2026-04-27 09:25:25,kaden,42.68
2026-04-27 09:25:25,kaden,42.12
2026-04-27 09:25:25,kaden,42.51
2026-04-27 09:25:25,kaden,43.48
2026-04-27 09:25:25,kaden,41.98
2026-04-27 09:25:25,kaden,42.44
2026-04-27 09:25:26,kaden,41.06
2026-04-27 09:25:26,kaden,41.77
2026-04-27 09:25:26,kaden,41.56
2026-04-27 09:25:26,kaden,41.55
2026-04-27 09:25:26,kaden,41.77
2026-04-27 09:25:26,kaden,41.59
2026-04-27 09:25:26,kaden,41.83
2026-04-27 09:25:26,kaden,41.23
2026-04-27 09:25:26,kaden,41.21
2026-04-27 09:25:26,kaden,41.67
2026-04-27 09:25:26,kaden,42.22
2026-04-27 09:25:26,kaden,41.46
2026-04-27 09:25:26,kaden,41.5
2026-04-27 09:25:26,kaden,42.84
2026-04-27 09:25:26,kaden,41.71
2026-04-27 09:25:26,kaden,41.33
2026-04-27 09:25:26,kaden,41.36
2026-04-27 09:25:27,kaden,40.94
2026-04-27 09:25:27,kaden,40.92
2026-04-27 09:25:27,kaden,41.62
2026-04-27 09:25:27,kaden,41.59
2026-04-27 09:25:27,kaden,41.06
2026-04-27 09:25:27,kaden,40.63
2026-04-27 09:25:27,kaden,41.47
2026-04-27 09:25:27,kaden,41.51
2026-04-27 09:25:27,kaden,41.34
2026-04-27 09:25:27,kaden,40.68
2026-04-27 09:25:27,kaden,41.72
2026-04-27 09:25:27,kaden,42.21
2026-04-27 09:25:27,kaden,42.42
2026-04-27 09:25:27,kaden,41.92
2026-04-27 09:25:27,kaden,42.31
2026-04-27 09:25:27,kaden,41.51
2026-04-27 09:25:27,kaden,41.28
2026-04-27 09:25:28,kaden,41.4
2026-04-27 09:25:28,kaden,42.79
2026-04-27 09:25:28,kaden,42.85
2026-04-27 09:25:28,kaden,41.91
2026-04-27 09:25:28,kaden,42.68
2026-04-27 09:25:28,kaden,41.99
2026-04-27 09:25:28,kaden,42.52
2026-04-27 09:25:28,kaden,41.66
2026-04-27 09:25:28,kaden,41.66
2026-04-27 09:25:28,kaden,41.66
2026-04-27 09:25:28,kaden,42.81
2026-04-27 09:25:28,kaden,42.24
2026-04-27 09:25:28,kaden,42.68
2026-04-27 09:25:28,kaden,43.66
2026-04-27 09:25:28,kaden,42.82
2026-04-27 09:25:28,kaden,42.09
2026-04-27 09:25:28,kaden,42.58
2026-04-27 09:25:28,kaden,42.81
2026-04-27 09:25:29,kaden,42.93
2026-04-27 09:25:29,kaden,42.61
2026-04-27 09:25:29,kaden,43.52
2026-04-27 09:25:29,kaden,43.12
2026-04-27 09:25:29,kaden,43.39
2026-04-27 09:25:29,kaden,43.43
2026-04-27 09:25:29,kaden,43.12
2026-04-27 09:25:29,kaden,42.11
2026-04-27 09:25:29,kaden,43.18
2026-04-27 09:25:29,kaden,43.17
2026-04-27 09:25:29,kaden,43.21
2026-04-27 09:25:29,kaden,42.99
2026-04-27 09:25:29,kaden,42.7
2026-04-27 09:25:29,kaden,42.7
2026-04-27 09:25:29,kaden,43.57
2026-04-27 09:25:29,kaden,42.29
2026-04-27 09:25:29,kaden,42.18
2026-04-27 09:25:29,kaden,41.99
2026-04-27 09:25:30,kaden,43.21
2026-04-27 09:25:30,kaden,42.79
2026-04-27 09:25:30,kaden,42.79
2026-04-27 09:25:30,kaden,41.71
2026-04-27 09:25:30,kaden,40.95
2026-04-27 09:25:30,kaden,41.12
2026-04-27 09:25:30,kaden,41.23
2026-04-27 09:25:30,kaden,40.82
2026-04-27 09:25:30,kaden,41.06
2026-04-27 09:25:30,kaden,41.6
2026-04-27 09:25:30,kaden,40.89
2026-04-27 09:25:30,kaden,40.8
2026-04-27 09:25:30,kaden,41.68
2026-04-27 09:25:30,kaden,40.66
2026-04-27 09:25:30,kaden,41.52
2026-04-27 09:25:30,kaden,41.9
2026-04-27 09:25:31,kaden,41.8
2026-04-27 09:25:31,kaden,42.35
2026-04-27 09:25:31,kaden,41.5
2026-04-27 09:25:31,kaden,41.21
2026-04-27 09:25:31,kaden,42.12
2026-04-27 09:25:31,kaden,41.48
2026-04-27 09:25:31,kaden,40.31
2026-04-27 09:25:31,kaden,41.4
2026-04-27 09:25:31,kaden,42.11
2026-04-27 09:25:31,kaden,40.52
2026-04-27 09:25:31,kaden,40.95
2026-04-27 09:25:31,kaden,40.41
2026-04-27 09:25:31,kaden,40.88
2026-04-27 09:25:31,kaden,40.5
2026-04-27 09:25:31,kaden,40.23
2026-04-27 09:25:31,kaden,41.59
2026-04-27 09:25:31,kaden,41.47
2026-04-27 09:25:31,kaden,42.26
2026-04-27 09:25:32,kaden,42.79
2026-04-27 09:25:32,kaden,42.75
2026-04-27 09:25:32,kaden,43.2
2026-04-27 09:25:32,kaden,43.57
2026-04-27 09:25:32,kaden,42.81
2026-04-27 09:25:32,kaden,41.61
2026-04-27 09:25:32,kaden,43.33
2026-04-27 09:25:32,kaden,42.89
2026-04-27 09:25:32,kaden,42.06
2026-04-27 09:25:32,kaden,42.35
2026-04-27 09:25:32,kaden,42.03
2026-04-27 09:25:32,kaden,42.03
2026-04-27 09:25:32,kaden,42.35
2026-04-27 09:25:32,kaden,41.82
2026-04-27 09:25:32,kaden,41.49
2026-04-27 09:25:32,kaden,41.81
2026-04-27 09:25:32,kaden,41.93
2026-04-27 09:25:33,kaden,42.46
2026-04-27 09:25:33,kaden,41.82
2026-04-27 09:25:33,kaden,42.07
2026-04-27 09:25:33,kaden,42.57
2026-04-27 09:25:33,kaden,41.7
2026-04-27 09:25:33,kaden,41.02
2026-04-27 09:25:33,kaden,41.13
2026-04-27 09:25:33,kaden,41.51
2026-04-27 09:25:33,kaden,41.52
2026-04-27 09:25:33,kaden,41.57
2026-04-27 09:25:33,kaden,41.28
2026-04-27 09:25:33,kaden,42.66
2026-04-27 09:25:33,kaden,41.93
2026-04-27 09:25:33,kaden,42.18
2026-04-27 09:25:33,kaden,41.22
2026-04-27 09:25:33,kaden,41.12
2026-04-27 09:25:33,kaden,41.71
2026-04-27 09:25:34,kaden,41.8
2026-04-27 09:25:34,kaden,41.47
2026-04-27 09:25:34,kaden,41.58
2026-04-27 09:25:34,kaden,41.25
2026-04-27 09:25:34,kaden,40.53
2026-04-27 09:25:34,kaden,40.69
2026-04-27 09:25:34,kaden,40.92
2026-04-27 09:25:34,kaden,40.92
2026-04-27 09:25:34,kaden,40.32
2026-04-27 09:25:34,kaden,42.15
2026-04-27 09:25:34,kaden,41.69
2026-04-27 09:25:34,kaden,40.96
2026-04-27 09:25:34,kaden,41.03
2026-04-27 09:25:34,kaden,41.74
2026-04-27 09:25:34,kaden,41.73
2026-04-27 09:25:34,kaden,40.97
2026-04-27 09:25:35,kaden,41.4
2026-04-27 09:25:35,kaden,40.19
2026-04-27 09:25:35,kaden,40.87
2026-04-27 09:25:35,kaden,41.92
2026-04-27 09:25:35,kaden,41.37
2026-04-27 09:25:35,kaden,41.33
2026-04-27 09:25:35,kaden,39.64
2026-04-27 09:25:35,kaden,40.73
2026-04-27 09:25:35,kaden,41.2
2026-04-27 09:25:35,kaden,41.19
2026-04-27 09:25:35,kaden,41.0
2026-04-27 09:25:35,kaden,42.21
2026-04-27 09:25:35,kaden,41.29
2026-04-27 09:25:35,kaden,41.16
2026-04-27 09:25:35,kaden,41.06
2026-04-27 09:25:35,kaden,42.18
2026-04-27 09:25:35,kaden,41.61
2026-04-27 09:25:35,kaden,41.1
2026-04-27 09:25:36,kaden,41.69
2026-04-27 09:25:36,kaden,41.61
2026-04-27 09:25:36,kaden,41.25
2026-04-27 09:25:36,kaden,40.29
2026-04-27 09:25:36,kaden,40.72
2026-04-27 09:25:36,kaden,40.66
2026-04-27 09:25:36,kaden,39.83
2026-04-27 09:25:36,kaden,41.18
2026-04-27 09:25:36,kaden,41.01
2026-04-27 09:25:36,kaden,40.94
2026-04-27 09:25:36,kaden,40.45
2026-04-27 09:25:36,kaden,42.13
2026-04-27 09:25:36,kaden,41.85
2026-04-27 09:25:36,kaden,42.05
2026-04-27 09:25:36,kaden,41.07
2026-04-27 09:25:36,kaden,41.81
2026-04-27 09:25:36,kaden,41.84
2026-04-27 09:25:37,kaden,41.16
2026-04-27 09:25:37,kaden,41.8
2026-04-27 09:25:37,kaden,40.82
2026-04-27 09:25:37,kaden,41.73
2026-04-27 09:25:37,kaden,41.69
2026-04-27 09:25:37,kaden,43.07
2026-04-27 09:25:37,kaden,42.84
2026-04-27 09:25:37,kaden,42.03
2026-04-27 09:25:37,kaden,43.37
2026-04-27 09:25:37,kaden,42.07
2026-04-27 09:25:37,kaden,42.62
2026-04-27 09:25:37,kaden,41.92
2026-04-27 09:25:37,kaden,42.21
2026-04-27 09:25:37,kaden,42.2
2026-04-27 09:25:37,kaden,41.37
2026-04-27 09:25:37,kaden,42.22
2026-04-27 09:25:37,kaden,40.8
2026-04-27 09:25:38,kaden,42.03
2026-04-27 09:25:38,kaden,41.9
2026-04-27 09:25:38,kaden,42.06
2026-04-27 09:25:38,kaden,42.11
2026-04-27 09:25:38,kaden,41.27
2026-04-27 09:25:38,kaden,41.14
2026-04-27 09:25:38,kaden,42.0
2026-04-27 09:25:38,kaden,41.34
2026-04-27 09:25:38,kaden,42.53
2026-04-27 09:25:38,kaden,42.37
2026-04-27 09:25:38,kaden,43.16
2026-04-27 09:25:38,kaden,43.0
2026-04-27 09:25:38,kaden,41.71
2026-04-27 09:25:38,kaden,43.19
2026-04-27 09:25:38,kaden,42.22
2026-04-27 09:25:38,kaden,42.67
2026-04-27 09:25:38,kaden,44.01
2026-04-27 09:25:39,kaden,43.57
2026-04-27 09:25:39,kaden,43.53
2026-04-27 09:25:39,kaden,42.39
2026-04-27 09:25:39,kaden,42.97
2026-04-27 09:25:39,kaden,43.08
2026-04-27 09:25:39,kaden,41.93
2026-04-27 09:25:39,kaden,43.37
2026-04-27 09:25:39,kaden,42.95
2026-04-27 09:25:39,kaden,42.43
2026-04-27 09:25:39,kaden,42.06
2026-04-27 09:25:39,kaden,42.55
2026-04-27 09:25:39,kaden,42.65
2026-04-27 09:25:39,kaden,43.25
2026-04-27 09:25:39,kaden,42.21
2026-04-27 09:25:39,kaden,40.9
2026-04-27 09:25:39,kaden,42.08
2026-04-27 09:25:39,kaden,43.52
2026-04-27 09:25:39,kaden,42.55
2026-04-27 09:25:40,kaden,41.99
2026-04-27 09:25:40,kaden,43.09
2026-04-27 09:25:40,kaden,41.56
2026-04-27 09:25:40,kaden,42.31
2026-04-27 09:25:40,kaden,41.31
2026-04-27 09:25:40,kaden,43.08
2026-04-27 09:25:40,kaden,43.05
2026-04-27 09:25:40,kaden,42.8
2026-04-27 09:25:40,kaden,41.23
2026-04-27 09:25:40,kaden,41.11
2026-04-27 09:25:40,kaden,42.51
2026-04-27 09:25:40,kaden,41.91
2026-04-27 09:25:40,kaden,42.86
2026-04-27 09:25:40,kaden,42.24
2026-04-27 09:25:40,kaden,43.19
2026-04-27 09:25:40,kaden,42.92
2026-04-27 09:25:40,kaden,43.19
2026-04-27 09:25:41,kaden,42.64
2026-04-27 09:25:41,kaden,42.97
2026-04-27 09:25:41,kaden,43.08
2026-04-27 09:25:41,kaden,43.43
2026-04-27 09:25:41,kaden,43.0
2026-04-27 09:25:41,kaden,42.15
2026-04-27 09:25:41,kaden,41.72
2026-04-27 09:25:41,kaden,42.12
2026-04-27 09:25:41,kaden,41.91
2026-04-27 09:25:41,kaden,42.48
2026-04-27 09:25:41,kaden,42.08
2026-04-27 09:25:41,kaden,42.15
2026-04-27 09:25:41,kaden,41.29
2026-04-27 09:25:41,kaden,42.21
2026-04-27 09:25:41,kaden,42.32
2026-04-27 09:25:41,kaden,41.68
2026-04-27 09:25:41,kaden,40.87
2026-04-27 09:25:41,kaden,41.2
2026-04-27 09:25:42,kaden,41.78
2026-04-27 09:25:42,kaden,39.77
2026-04-27 09:25:42,kaden,41.61
2026-04-27 09:25:42,kaden,40.89
2026-04-27 09:25:42,kaden,41.99
2026-04-27 09:25:42,kaden,40.38
2026-04-27 09:25:42,kaden,41.35
2026-04-27 09:25:42,kaden,41.83
2026-04-27 09:25:42,kaden,42.8
2026-04-27 09:25:42,kaden,41.48
2026-04-27 09:25:42,kaden,42.8
2026-04-27 09:25:42,kaden,43.44
2026-04-27 09:25:42,kaden,43.21
2026-04-27 09:25:42,kaden,42.81
2026-04-27 09:25:42,kaden,42.74
2026-04-27 09:25:42,kaden,42.74
2026-04-27 09:25:42,kaden,42.71
2026-04-27 09:25:42,kaden,41.92
2026-04-27 09:25:43,kaden,42.93
2026-04-27 09:25:43,kaden,42.37
2026-04-27 09:25:43,kaden,42.25
2026-04-27 09:25:43,kaden,41.22
2026-04-27 09:25:43,kaden,42.42
2026-04-27 09:25:43,kaden,42.33
2026-04-27 09:25:43,kaden,43.01
2026-04-27 09:25:43,kaden,41.85
2026-04-27 09:25:43,kaden,42.55
2026-04-27 09:25:43,kaden,42.2
2026-04-27 09:25:43,kaden,42.43
2026-04-27 09:25:43,kaden,42.65
2026-04-27 09:25:43,kaden,43.5
2026-04-27 09:25:43,kaden,42.82
2026-04-27 09:25:43,kaden,42.36
2026-04-27 09:25:43,kaden,42.82
2026-04-27 09:25:43,kaden,41.67
2026-04-27 09:25:44,kaden,41.91
2026-04-27 09:25:44,kaden,42.45
2026-04-27 09:25:44,kaden,43.1
2026-04-27 09:25:44,kaden,42.76
2026-04-27 09:25:44,kaden,42.08
2026-04-27 09:25:44,kaden,41.69
2026-04-27 09:25:44,kaden,40.26
2026-04-27 09:25:44,kaden,42.7
2026-04-27 09:25:44,kaden,42.18
2026-04-27 09:25:44,kaden,42.16
2026-04-27 09:25:44,kaden,42.16
2026-04-27 09:25:44,kaden,41.89
2026-04-27 09:25:44,kaden,41.89
2026-04-27 09:25:44,kaden,41.54
2026-04-27 09:25:44,kaden,41.75
2026-04-27 09:25:44,kaden,42.36
2026-04-27 09:25:44,kaden,42.06
2026-04-27 09:25:44,kaden,41.93
2026-04-27 09:25:45,kaden,42.03
2026-04-27 09:25:45,kaden,42.78
2026-04-27 09:25:45,kaden,41.76
2026-04-27 09:25:45,kaden,41.87
2026-04-27 09:25:45,kaden,40.81
2026-04-27 09:25:45,kaden,42.02
2026-04-27 09:25:45,kaden,41.55
2026-04-27 09:25:45,kaden,42.74
2026-04-27 09:25:45,kaden,41.76
2026-04-27 09:25:45,kaden,41.58
2026-04-27 09:25:45,kaden,41.61
2026-04-27 09:25:45,kaden,41.49
2026-04-27 09:25:45,kaden,40.66
2026-04-27 09:25:45,kaden,41.22
2026-04-27 09:25:45,kaden,41.38
2026-04-27 09:25:45,kaden,41.87
2026-04-27 09:25:45,kaden,41.0
2026-04-27 09:25:46,kaden,41.93
2026-04-27 09:25:46,kaden,41.77
2026-04-27 09:25:46,kaden,40.76
2026-04-27 09:25:46,kaden,42.17
2026-04-27 09:25:46,kaden,41.06
2026-04-27 09:25:46,kaden,41.98
2026-04-27 09:25:46,kaden,41.89
2026-04-27 09:25:46,kaden,40.77
2026-04-27 09:25:46,kaden,41.79
2026-04-27 09:25:46,kaden,41.75
2026-04-27 09:25:46,kaden,41.31
2026-04-27 09:25:46,kaden,40.66
2026-04-27 09:25:46,kaden,40.66
2026-04-27 09:25:46,kaden,41.52
2026-04-27 09:25:46,kaden,41.28
2026-04-27 09:25:46,kaden,41.57
2026-04-27 09:25:46,kaden,42.14
2026-04-27 09:25:47,kaden,41.38
2026-04-27 09:25:47,kaden,42.34
2026-04-27 09:25:47,kaden,42.34
2026-04-27 09:25:47,kaden,42.55
2026-04-27 09:25:47,kaden,42.56
2026-04-27 09:25:47,kaden,42.33
2026-04-27 09:25:47,kaden,42.59
2026-04-27 09:25:47,kaden,41.74
2026-04-27 09:25:47,kaden,42.02
2026-04-27 09:25:47,kaden,42.02
2026-04-27 09:25:47,kaden,43.07
2026-04-27 09:25:47,kaden,42.13
2026-04-27 09:25:47,kaden,43.13
2026-04-27 09:25:47,kaden,42.5
2026-04-27 09:25:47,kaden,42.96
2026-04-27 09:25:47,kaden,43.34
2026-04-27 09:25:47,kaden,44.09
2026-04-27 09:25:48,kaden,42.7
2026-04-27 09:25:48,kaden,42.94
2026-04-27 09:25:48,kaden,42.69
2026-04-27 09:25:48,kaden,42.84
2026-04-27 09:25:48,kaden,43.93
2026-04-27 09:25:48,kaden,42.4
2026-04-27 09:25:48,kaden,42.08
2026-04-27 09:25:48,kaden,43.05
2026-04-27 09:25:48,kaden,43.05
2026-04-27 09:25:48,kaden,43.51
2026-04-27 09:25:48,kaden,43.0
2026-04-27 09:25:48,kaden,43.35
2026-04-27 09:25:48,kaden,42.8
2026-04-27 09:25:48,kaden,41.84
2026-04-27 09:25:48,kaden,41.7
2026-04-27 09:25:48,kaden,42.06
2026-04-27 09:25:48,kaden,43.53
2026-04-27 09:25:49,kaden,42.53
2026-04-27 09:25:49,kaden,42.93
2026-04-27 09:25:49,kaden,42.31
2026-04-27 09:25:49,kaden,41.39
2026-04-27 09:25:49,kaden,42.5
2026-04-27 09:25:49,kaden,41.31
2026-04-27 09:25:49,kaden,42.65
2026-04-27 09:25:49,kaden,42.48
2026-04-27 09:25:49,kaden,41.51
2026-04-27 09:25:49,kaden,41.65
2026-04-27 09:25:49,kaden,41.15
2026-04-27 09:25:49,kaden,41.5
2026-04-27 09:25:49,kaden,41.5
2026-04-27 09:25:49,kaden,41.98
2026-04-27 09:25:49,kaden,42.19
2026-04-27 09:25:49,kaden,42.05
2026-04-27 09:25:49,kaden,41.21
2026-04-27 09:25:50,kaden,42.19
2026-04-27 09:25:50,kaden,42.3
2026-04-27 09:25:50,kaden,41.92
2026-04-27 09:25:50,kaden,42.59
2026-04-27 09:25:50,kaden,42.16
2026-04-27 09:25:50,kaden,42.46
2026-04-27 09:25:50,kaden,43.04
2026-04-27 09:25:50,kaden,42.54
2026-04-27 09:25:50,kaden,42.44
2026-04-27 09:25:50,kaden,42.02
2026-04-27 09:25:50,kaden,41.61
2026-04-27 09:25:50,kaden,42.43
2026-04-27 09:25:50,kaden,42.17
2026-04-27 09:25:50,kaden,42.84
2026-04-27 09:25:50,kaden,42.15
2026-04-27 09:25:50,kaden,41.96
2026-04-27 09:25:50,kaden,42.42
2026-04-27 09:25:51,kaden,43.23
2026-04-27 09:25:51,kaden,43.32
2026-04-27 09:25:51,kaden,43.67
2026-04-27 09:25:51,kaden,42.77
2026-04-27 09:25:51,kaden,43.25
2026-04-27 09:25:51,kaden,42.36
2026-04-27 09:25:51,kaden,42.42
2026-04-27 09:25:51,kaden,42.34
2026-04-27 09:25:51,kaden,41.98
2026-04-27 09:25:51,kaden,42.52
2026-04-27 09:25:51,kaden,41.79
2026-04-27 09:25:51,kaden,41.64
2026-04-27 09:25:51,kaden,41.99
2026-04-27 09:25:51,kaden,41.36
2026-04-27 09:25:51,kaden,42.6
2026-04-27 09:25:51,kaden,42.31
2026-04-27 09:25:51,kaden,42.55
2026-04-27 09:25:52,kaden,42.32
2026-04-27 09:25:52,kaden,42.31
2026-04-27 09:25:52,kaden,41.17
2026-04-27 09:25:52,kaden,41.9
2026-04-27 09:25:52,kaden,41.79
2026-04-27 09:25:52,kaden,43.06
2026-04-27 09:25:52,kaden,41.39
2026-04-27 09:25:52,kaden,41.37
2026-04-27 09:25:52,kaden,42.09
2026-04-27 09:25:52,kaden,43.0
2026-04-27 09:25:52,kaden,42.57
2026-04-27 09:25:52,kaden,42.1
2026-04-27 09:25:52,kaden,43.44
2026-04-27 09:25:52,kaden,41.59
2026-04-27 09:25:52,kaden,43.19
2026-04-27 09:25:52,kaden,42.84
2026-04-27 09:25:52,kaden,43.09
2026-04-27 09:25:53,kaden,42.22
2026-04-27 09:25:53,kaden,42.74
2026-04-27 09:25:53,kaden,41.81
2026-04-27 09:25:53,kaden,42.53
2026-04-27 09:25:53,kaden,42.59
2026-04-27 09:25:53,kaden,42.55
2026-04-27 09:25:53,kaden,43.15
2026-04-27 09:25:53,kaden,43.49
2026-04-27 09:25:53,kaden,42.28
2026-04-27 09:25:53,kaden,42.23
2026-04-27 09:25:53,kaden,43.18
2026-04-27 09:25:53,kaden,42.51
2026-04-27 09:25:53,kaden,42.3
2026-04-27 09:25:53,kaden,43.3
2026-04-27 09:25:53,kaden,42.09
2026-04-27 09:25:53,kaden,42.82
2026-04-27 09:25:53,kaden,43.6
2026-04-27 09:25:54,kaden,42.74
2026-04-27 09:25:54,kaden,43.71
2026-04-27 09:25:54,kaden,42.31
2026-04-27 09:25:54,kaden,43.18
2026-04-27 09:25:54,kaden,43.69
2026-04-27 09:25:54,kaden,42.63
2026-04-27 09:25:54,kaden,43.33
2026-04-27 09:25:54,kaden,43.03
2026-04-27 09:25:54,kaden,42.98
2026-04-27 09:25:54,kaden,42.66
2026-04-27 09:25:54,kaden,42.82
2026-04-27 09:25:54,kaden,42.74
2026-04-27 09:25:54,kaden,43.14
2026-04-27 09:25:54,kaden,43.06
2026-04-27 09:25:54,kaden,42.26
2026-04-27 09:25:54,kaden,42.37
2026-04-27 09:25:54,kaden,42.59
2026-04-27 09:25:54,kaden,42.3
2026-04-27 09:25:54,kaden,41.61
2026-04-27 09:25:55,kaden,41.73
2026-04-27 09:25:55,kaden,41.84
2026-04-27 09:25:55,kaden,42.54
2026-04-27 09:25:55,kaden,42.83
2026-04-27 09:25:55,kaden,43.01
2026-04-27 09:25:55,kaden,43.13
2026-04-27 09:25:55,kaden,43.0
2026-04-27 09:25:55,kaden,42.86
2026-04-27 09:25:55,kaden,43.14
2026-04-27 09:25:55,kaden,43.0
2026-04-27 09:25:55,kaden,43.59
2026-04-27 09:25:55,kaden,43.3
2026-04-27 09:25:55,kaden,43.49
2026-04-27 09:25:55,kaden,43.65
2026-04-27 09:25:55,kaden,43.75
2026-04-27 09:25:55,kaden,42.95
2026-04-27 09:25:55,kaden,43.96
2026-04-27 09:25:56,kaden,43.81
2026-04-27 09:25:56,kaden,43.46
2026-04-27 09:25:56,kaden,44.38
2026-04-27 09:25:56,kaden,44.03
2026-04-27 09:25:56,kaden,44.47
2026-04-27 09:25:56,kaden,43.88
2026-04-27 09:25:56,kaden,44.48
